ID,P09923,P05186,P05187,P10696,A0A2R8YDJ8|1,A0A2R8YDJ8|2,O60729|1,O60729|2,Q16667,P28562,Q05923,Q13115,Q16690,Q9Y6W6,O75319,Q9UNI6,Q6FI36,Q8NEJ0,Q9H596,Q4G0W2,Q9H1R2,Q9NRW4,Q8WTR2,Q9BVJ7,Q68J44,Q9UII6,Q9BV47,Q5VZP5,P51452,Q16828,Q16829,Q99956,Q9BY84,Q13202,O95278,Q93096,Q12974,O75365,A2A3K4,Q8WUK0,O60942,Q8WYL5,Q76I76,Q8TE77,Q8WUJ0,Q9Y6J8,Q13496,Q13613,Q13614,Q9NXD2,A4FU01,Q9C0I1,Q8NCE2,Q13615,Q9NYA4,O95248,Q86WG5,Q9Y217,Q9Y216,Q96EF0,Q96QG7,Q9ULE6|1,Q9ULE6|2,O75061,O14976,P60484,Q9HBL0,Q63HR2,Q68CZ2,P56180,Q6XPS3,P18031,P17706,Q05209,Q99952,Q9Y2R2,Q12923,Q4JDL3,Q15678,Q16825,Q9H3S7,P26045,P29074,P54829,P35236,Q15256,Q06124,Q53XS4,Q6IQ43,P18433|1,P18433|2,P23469|1,P23469|2,P23467,Q9HD43,Q12913,Q16827,A0A087WZU1,P08575|1,P08575|2,Q2HXI4|1,Q2HXI4|2,P10586|1,P10586|2,Q13332|1,Q13332|2,P23470|1,P23470|2,P23471|1,P23471|2,Q5TG12|1,Q5TG12|2,P28827|1,P28827|2,O14522|1,O14522|2,Q92729|1,Q92729|2,Q16849,Q92932,Q92562,Q9Y2H2,Q9NTJ5,O43426,O15056,P24666,Q9NP77,P30304,P30305,P30307,Q99502,O00167,Q99504,A0A0S2Z3Q2,Q05D32,O95476,Q9Y5B0,Q9GZU7,O14595,O15194,Q3ZCQ8,Q8WVY7,Q9BXW7,Q9H0R4,Q9H008,Q96GD0,A6NDG6,P16118,O60825,Q16875,Q16877,P07738,Q6FHU2,P15259,Q8N0Y7,Q96HS1,P57075,Q8TF42,Q9NQ88,P11117,P15309,Q9BZG2,Q9NPH0,Q9UNW1,B7WPL9,A0A087WZV0,Q8TE99,Q9NRX4,Q9H0C8,Q9P0J1,Q9P2J9,O60346,Q6ZVD8,A8MPX8,P35813,O75688,Q8N819,O15297,Q8WY54,P49593,O15355,Q9ULR3,Q5JR12,Q96MI6,Q8N3J5,Q5SGD2,Q8NI37,Q15750,P13686,Q6ZNF0,P62136,P62140,P36873,P67775,P62714,Q08209,P16298,P48454,P60510,P53041,O00743,O14829,O14830,Q8IXW5
Q92729|2,0.10121,0.1121,0.12865,0.11774,0.12106,0.12953,0.12186,0.1445,0.14159,0.11914,0.15129,0.13908,0.12512,0.14308,0.15299,0.13038,0.12075,0.12609,0.12439,0.14742,0.17881,0.13697,0.12513,0.13686,0.14548,0.11761,0.12506,0.13268,0.14637,0.14082,0.15295,0.15173,0.14593,0.1141,0.11238,0.13122,0.12129,0.12778,0.1391,0.13444,0.15403,0.14075,0.13437,0.11969,0.15424,0.13598,0.12638,0.10946,0.1279,0.11703,0.11765,0.09938,0.13015,0.12523,0.10577,0.112,0.12218,0.12121,0.11656,0.098,0.12178,0.11083,0.11499,0.12063,0.11266,0.12377,0.13479,0.11487,0.1726,0.12446,0.11633,0.19459,0.3103,0.14837,0.1389,0.1279,0.14025,0.13871,0.13589,0.16819,0.14539,0.14501,0.14233,0.12215,0.13829,0.15947,0.16542,0.15315,0.12469,0.29745,0.18929,0.16397,0.25967,0.24902,0.19578,0.17562,0.20138,0.12375,0.17548,0.13983,0.15755,0.18314,0.16567,0.17849,0.15626,0.18468,0.13065,0.1773,0.15997,0.18678,0.17264,0.35732,0.16037,0.35965,0.1588,0.35512,0.13047,1.0,0.18475,0.18616,0.12116,0.12183,0.1228,0.13963,0.13431,0.12336,0.12022,0.13309,0.1236,0.11322,0.12045,0.11732,0.11341,0.12763,0.14161,0.16596,0.153,0.15452,0.13544,0.15174,0.16402,0.12777,0.13217,0.13416,0.14034,0.10733,0.11877,0.1139,0.11709,0.12827,0.12197,0.12481,0.11353,0.12125,0.10708,0.13211,0.12285,0.13446,0.12912,0.12367,0.10703,0.11044,0.12622,0.10635,0.11905,0.12337,0.12684,0.12514,0.12507,0.12781,0.12998,0.12277,0.11601,0.10397,0.12735,0.15767,0.12163,0.12106,0.14217,0.1466,0.11453,0.13071,0.10308,0.11089,0.1363,0.11878,0.12401,0.11571,0.13171,0.15791,0.12439,0.11675,0.11541,0.1271,0.11824,0.11416,0.11779,0.12767,0.13115,0.13742,0.11242,0.12351,0.10768,0.13356
Q16849,0.10793,0.11964,0.11291,0.11668,0.14286,0.12846,0.12656,0.12181,0.13882,0.14959,0.15727,0.16072,0.1351,0.1628,0.14709,0.11175,0.16949,0.15602,0.14559,0.15346,0.14245,0.12699,0.14063,0.13519,0.15675,0.12948,0.12065,0.13776,0.1345,0.11481,0.12619,0.11928,0.15145,0.14742,0.13669,0.14092,0.13953,0.13768,0.12868,0.13736,0.11577,0.14175,0.13141,0.13307,0.13369,0.12078,0.12864,0.13272,0.13141,0.14836,0.11631,0.11996,0.12665,0.10614,0.12065,0.10831,0.11126,0.12126,0.11966,0.17306,0.13334,0.12781,0.11155,0.13136,0.1174,0.1233,0.12121,0.12624,0.1142,0.12977,0.13713,0.15198,0.17173,0.18499,0.17774,0.19646,0.20014,0.16679,0.1651,0.19343,0.22608,0.20086,0.27829,0.14682,0.1558,0.17534,0.13942,0.12624,0.16904,0.22373,0.21655,0.16921,0.17395,0.19275,0.23423,0.15757,0.25019,0.21086,0.2089,0.11463,0.22036,0.22438,0.21859,0.20583,0.19433,0.21554,0.17495,0.21966,0.17836,0.19301,0.15087,0.16171,0.17301,0.16445,0.15322,0.15996,0.1649,0.18475,1.0,0.81223,0.10502,0.13946,0.12712,0.11017,0.15004,0.12273,0.12754,0.13795,0.12438,0.17155,0.11482,0.10794,0.11171,0.13699,0.1324,0.11164,0.13476,0.12627,0.12761,0.11782,0.14133,0.12782,0.10857,0.11436,0.13273,0.11964,0.12173,0.11693,0.12281,0.13307,0.1343,0.11717,0.11691,0.14095,0.11092,0.14663,0.11152,0.13428,0.14294,0.1146,0.10986,0.1132,0.11625,0.11265,0.10415,0.11239,0.1038,0.12755,0.13632,0.11883,0.12219,0.12005,0.13875,0.11614,0.12219,0.12663,0.12353,0.1243,0.12176,0.14423,0.11906,0.12493,0.12232,0.1155,0.14282,0.14409,0.12503,0.1191,0.12669,0.12858,0.13574,0.1172,0.12266,0.119,0.12234,0.13139,0.12183,0.13205,0.11329,0.12071,0.13022,0.13183,0.11561,0.13941
Q92932,0.11313,0.11735,0.12784,0.11965,0.14394,0.11353,0.1258,0.15299,0.14558,0.15165,0.17259,0.16001,0.15761,0.12649,0.14891,0.12155,0.1754,0.17155,0.15561,0.15867,0.13383,0.11125,0.15441,0.13474,0.13103,0.11335,0.12065,0.13382,0.12631,0.11121,0.11439,0.12405,0.14719,0.15476,0.15448,0.16268,0.16125,0.1468,0.12464,0.12099,0.12629,0.13808,0.13476,0.14008,0.1291,0.15158,0.10596,0.11566,0.10893,0.16733,0.09494,0.12805,0.13003,0.13595,0.12667,0.10987,0.11559,0.11347,0.1136,0.136,0.12697,0.12669,0.12628,0.12423,0.14897,0.13485,0.14261,0.11452,0.13896,0.12522,0.13199,0.15692,0.1359,0.15627,0.19328,0.2169,0.16986,0.17927,0.1691,0.22003,0.24212,0.22847,0.26572,0.13787,0.15184,0.1697,0.16501,0.13904,0.21098,0.20722,0.22529,0.18945,0.18842,0.17942,0.22733,0.1669,0.2643,0.17943,0.22187,0.12561,0.2242,0.23619,0.2148,0.20989,0.19444,0.22657,0.14234,0.22947,0.15941,0.18983,0.15504,0.13699,0.18028,0.12932,0.15429,0.14229,0.16566,0.18616,0.81223,1.0,0.12074,0.1155,0.13187,0.13495,0.11591,0.124,0.12937,0.14988,0.12456,0.13506,0.11419,0.12439,0.11694,0.11478,0.14839,0.16896,0.14022,0.12569,0.12657,0.1391,0.1275,0.14258,0.14728,0.1212,0.13048,0.1345,0.11678,0.12846,0.1379,0.1213,0.12818,0.12683,0.10864,0.11181,0.11057,0.15495,0.13476,0.12353,0.11708,0.11171,0.11414,0.15277,0.11268,0.10233,0.11687,0.10515,0.10349,0.13168,0.11418,0.11403,0.10857,0.12149,0.12995,0.11065,0.12751,0.12373,0.16615,0.10916,0.12861,0.14902,0.1194,0.11108,0.12023,0.11634,0.12162,0.11921,0.12601,0.1123,0.11312,0.14156,0.13082,0.12592,0.12879,0.11693,0.11788,0.11869,0.12071,0.11766,0.13193,0.12095,0.13008,0.12133,0.12423,0.13127
Q92562,0.1124,0.14089,0.11197,0.11903,0.12624,0.13514,0.12363,0.16245,0.13035,0.12524,0.13442,0.12976,0.12357,0.12394,0.13556,0.13887,0.13271,0.12937,0.1599,0.12668,0.1169,0.11657,0.1109,0.12805,0.1094,0.129,0.1555,0.14097,0.11828,0.10957,0.11267,0.12393,0.11395,0.12142,0.11761,0.11395,0.12363,0.11501,0.15177,0.13184,0.11017,0.1265,0.12964,0.13899,0.12751,0.14153,0.10346,0.10957,0.11918,0.11037,0.13488,0.09971,0.12356,0.11623,0.10836,0.10788,0.11951,0.10522,0.11278,0.10658,0.09844,0.12219,0.10743,0.12653,0.09819,0.11516,0.11766,0.11973,0.12051,0.13204,0.11133,0.11384,0.12452,0.11553,0.11863,0.11847,0.10865,0.1069,0.11919,0.11115,0.11159,0.10943,0.10529,0.12558,0.12969,0.1168,0.14322,0.11633,0.11483,0.12504,0.11633,0.14166,0.13017,0.1351,0.09144,0.13823,0.12483,0.13983,0.13271,0.12485,0.11849,0.14367,0.11024,0.15825,0.12715,0.13317,0.11989,0.11464,0.11099,0.11087,0.11877,0.12957,0.12091,0.15421,0.12602,0.15368,0.11286,0.12116,0.10502,0.12074,1.0,0.11838,0.1245,0.14138,0.13341,0.10761,0.15241,0.11311,0.13965,0.11489,0.14687,0.13085,0.14178,0.11949,0.13136,0.12662,0.14198,0.12061,0.10775,0.11305,0.12394,0.12106,0.12626,0.11209,0.11621,0.13333,0.11011,0.10736,0.11346,0.1208,0.11369,0.11965,0.13056,0.11844,0.13917,0.12793,0.1345,0.11491,0.12659,0.12837,0.11008,0.1124,0.09903,0.11636,0.11021,0.10979,0.10837,0.1206,0.10898,0.13652,0.12583,0.13034,0.11769,0.10985,0.12394,0.12915,0.10434,0.11011,0.13368,0.099,0.10998,0.13353,0.10648,0.11885,0.11396,0.14473,0.12299,0.12817,0.1257,0.1121,0.12793,0.10985,0.11357,0.11017,0.1111,0.12057,0.11601,0.13563,0.11739,0.13043,0.11872,0.11147,0.11096,0.12447
Q9Y2H2,0.11597,0.10519,0.12368,0.12472,0.14173,0.12533,0.13415,0.12043,0.14228,0.15585,0.13515,0.17241,0.15524,0.12583,0.13067,0.10517,0.11651,0.12057,0.11308,0.12659,0.11512,0.13833,0.11947,0.11636,0.11914,0.12315,0.18143,0.11613,0.12528,0.10903,0.12581,0.1269,0.12029,0.11832,0.13817,0.12364,0.12734,0.11767,0.12068,0.11905,0.1086,0.13473,0.133,0.11867,0.13375,0.12769,0.10756,0.1181,0.11743,0.12177,0.10888,0.11014,0.13883,0.1104,0.1114,0.10006,0.10653,0.11799,0.14031,0.12514,0.1164,0.10877,0.11921,0.11688,0.11566,0.12982,0.12394,0.10272,0.15378,0.13822,0.12958,0.12186,0.12492,0.10705,0.10352,0.12233,0.11355,0.11697,0.1311,0.12394,0.10714,0.13567,0.11583,0.11015,0.10499,0.12574,0.12303,0.12124,0.1092,0.11425,0.13885,0.11101,0.13975,0.12586,0.11586,0.11056,0.12271,0.11768,0.10522,0.13074,0.10795,0.13512,0.10991,0.12544,0.11128,0.13688,0.12053,0.12464,0.12039,0.1107,0.12508,0.11575,0.10756,0.10085,0.12985,0.111,0.11089,0.12183,0.13946,0.1155,0.11838,1.0,0.21032,0.16087,0.1201,0.13522,0.15167,0.12432,0.11641,0.12589,0.16417,0.15661,0.12965,0.13985,0.13173,0.10419,0.11364,0.12649,0.12823,0.12913,0.11548,0.13796,0.10194,0.12972,0.12253,0.11996,0.09947,0.14644,0.14081,0.1156,0.16319,0.11302,0.11594,0.14257,0.11435,0.13032,0.13631,0.13501,0.1286,0.12071,0.12383,0.10937,0.12907,0.11635,0.11663,0.10408,0.12586,0.10594,0.13054,0.11502,0.11713,0.14348,0.11729,0.10041,0.11035,0.10449,0.12154,0.11132,0.12254,0.11151,0.12312,0.10161,0.11625,0.10326,0.10434,0.11829,0.13585,0.12661,0.12923,0.12872,0.11321,0.12536,0.1276,0.12188,0.11161,0.1237,0.11769,0.13359,0.11314,0.11731,0.14385,0.1097,0.12552,0.10958
Q9NTJ5,0.11982,0.10114,0.13292,0.12169,0.14536,0.20401,0.12815,0.15593,0.11467,0.12525,0.1206,0.11131,0.11933,0.12693,0.12948,0.12493,0.13483,0.12549,0.1322,0.11379,0.13557,0.1295,0.12128,0.12483,0.13502,0.12415,0.11677,0.12126,0.11076,0.11379,0.14933,0.11361,0.109,0.11631,0.11586,0.13025,0.12983,0.14333,0.12524,0.12041,0.12339,0.12755,0.11011,0.12009,0.1435,0.12782,0.11648,0.10936,0.1072,0.11736,0.11308,0.1241,0.12557,0.09945,0.11978,0.10351,0.11608,0.11214,0.12554,0.11517,0.12364,0.11044,0.11709,0.1232,0.12425,0.12686,0.11667,0.1073,0.11711,0.13529,0.12821,0.13618,0.13294,0.11816,0.13373,0.12868,0.13301,0.12004,0.10308,0.11716,0.11662,0.1359,0.14636,0.11457,0.13357,0.12328,0.15432,0.12156,0.14071,0.11138,0.12241,0.12731,0.13196,0.11735,0.11819,0.1596,0.109,0.13529,0.12013,0.11555,0.11959,0.11466,0.10778,0.10875,0.10658,0.10554,0.13619,0.11951,0.12937,0.09965,0.13286,0.13322,0.12828,0.11595,0.13471,0.12801,0.11381,0.1228,0.12712,0.13187,0.1245,0.21032,1.0,0.1773,0.19121,0.12331,0.10466,0.13221,0.14471,0.13969,0.15125,0.11235,0.11042,0.15453,0.13582,0.12442,0.13617,0.14234,0.13955,0.13126,0.12986,0.11822,0.11832,0.12243,0.18096,0.12275,0.11536,0.11045,0.11881,0.12816,0.10913,0.11896,0.12315,0.11062,0.12274,0.10531,0.12243,0.1145,0.1331,0.10617,0.12439,0.10952,0.09982,0.11753,0.10527,0.0996,0.10416,0.13759,0.10536,0.11579,0.10529,0.15779,0.13526,0.10618,0.12272,0.13431,0.13688,0.11658,0.14101,0.13917,0.11054,0.12172,0.10875,0.11717,0.11617,0.10914,0.14743,0.11222,0.12688,0.12802,0.12262,0.12098,0.11983,0.11724,0.13036,0.13244,0.13551,0.15254,0.11722,0.11363,0.11515,0.10419,0.11037,0.12603
O43426,0.13002,0.11936,0.10696,0.10539,0.12878,0.13307,0.14198,0.15312,0.1319,0.12208,0.10922,0.12281,0.12138,0.14045,0.15582,0.1335,0.13615,0.1261,0.13918,0.13655,0.13386,0.11779,0.13752,0.12989,0.10568,0.12462,0.13663,0.12214,0.11844,0.12378,0.12472,0.13826,0.15205,0.1401,0.13301,0.12699,0.11771,0.11667,0.1352,0.11936,0.12475,0.11922,0.1321,0.13956,0.14204,0.11981,0.11196,0.12019,0.10858,0.11158,0.12065,0.10446,0.13852,0.12152,0.11459,0.12293,0.10506,0.10708,0.11894,0.10089,0.09865,0.11468,0.10954,0.11009,0.12122,0.12018,0.11482,0.15017,0.14423,0.11735,0.12376,0.11787,0.13125,0.11015,0.13009,0.12115,0.10689,0.15077,0.13392,0.11326,0.11132,0.10512,0.14132,0.15813,0.10819,0.1197,0.12643,0.16815,0.11787,0.13284,0.13552,0.12902,0.13731,0.12486,0.10732,0.1268,0.11601,0.13049,0.10815,0.10691,0.09976,0.11792,0.11565,0.13025,0.11579,0.12727,0.10941,0.09873,0.1377,0.11756,0.12376,0.11795,0.12345,0.12211,0.12119,0.1247,0.12286,0.13963,0.11017,0.13495,0.14138,0.16087,0.1773,1.0,0.49045,0.12976,0.13062,0.13454,0.14382,0.1235,0.13604,0.12205,0.11216,0.115,0.12078,0.17593,0.13497,0.13905,0.12649,0.11522,0.1406,0.12642,0.11492,0.11677,0.1092,0.10526,0.12368,0.11677,0.12653,0.11822,0.12776,0.12082,0.11689,0.15814,0.11212,0.12152,0.13121,0.11492,0.1365,0.10968,0.10072,0.14174,0.11524,0.11459,0.12121,0.12233,0.1075,0.14448,0.12077,0.10528,0.12622,0.10421,0.12819,0.12667,0.1478,0.13996,0.11615,0.11199,0.12778,0.13441,0.14251,0.10674,0.11307,0.12421,0.13806,0.12841,0.13454,0.12389,0.13587,0.12317,0.12319,0.16142,0.13951,0.14831,0.16342,0.12944,0.13139,0.15261,0.14392,0.14186,0.12313,0.10878,0.1245,0.12603
O15056,0.11794,0.13319,0.1131,0.10586,0.13669,0.13137,0.16963,0.14049,0.11332,0.11701,0.11932,0.12831,0.12643,0.14404,0.13541,0.15051,0.14231,0.13347,0.11532,0.14042,0.12477,0.13498,0.11874,0.11973,0.14587,0.1649,0.12874,0.1246,0.14421,0.11898,0.13657,0.12157,0.12934,0.12422,0.16005,0.11671,0.13093,0.14156,0.14733,0.12173,0.1196,0.13485,0.14663,0.12809,0.12362,0.11497,0.11908,0.11113,0.10972,0.11197,0.12259,0.10526,0.13914,0.11244,0.1076,0.10697,0.11355,0.11882,0.10832,0.11311,0.11415,0.12277,0.1238,0.11495,0.12207,0.12767,0.11512,0.13961,0.14988,0.1143,0.1273,0.12287,0.11306,0.12226,0.13141,0.12694,0.1347,0.11619,0.11985,0.11813,0.14329,0.12945,0.12166,0.11409,0.125,0.12841,0.10954,0.11791,0.14131,0.10572,0.10487,0.12033,0.12542,0.11028,0.1184,0.10261,0.12488,0.12353,0.1205,0.11124,0.09779,0.11408,0.11526,0.1235,0.11973,0.11878,0.12929,0.13969,0.11381,0.11308,0.11784,0.12388,0.14047,0.11612,0.12475,0.11591,0.12632,0.13431,0.15004,0.11591,0.13341,0.1201,0.19121,0.49045,1.0,0.13877,0.12263,0.1309,0.16577,0.16085,0.12377,0.12306,0.12327,0.13273,0.15499,0.18871,0.13087,0.11166,0.11826,0.12607,0.1245,0.14553,0.12478,0.11472,0.11399,0.14098,0.13935,0.12376,0.13421,0.14174,0.12005,0.13906,0.12906,0.11889,0.12439,0.13503,0.17008,0.13625,0.12833,0.1306,0.12367,0.10517,0.13159,0.1256,0.11454,0.11394,0.11586,0.12973,0.14128,0.11338,0.11425,0.13282,0.10861,0.10566,0.1263,0.14132,0.1174,0.10656,0.12614,0.11167,0.10968,0.10145,0.1307,0.10483,0.14005,0.13548,0.12182,0.12639,0.12747,0.11047,0.13201,0.13125,0.11853,0.10987,0.10537,0.14488,0.13776,0.13057,0.12292,0.11959,0.12193,0.111,0.11512,0.10655
P24666,0.12166,0.11493,0.11053,0.11377,0.16679,0.16473,0.1668,0.19599,0.13906,0.13649,0.1438,0.18303,0.16471,0.15752,0.16554,0.16353,0.14562,0.15533,0.15349,0.18279,0.19825,0.22179,0.15673,0.16947,0.16993,0.17181,0.13723,0.16949,0.15289,0.17455,0.22014,0.21379,0.16975,0.16665,0.17574,0.1439,0.17513,0.17005,0.15221,0.20858,0.18179,0.14419,0.14877,0.16534,0.18931,0.17055,0.13479,0.134,0.1123,0.11066,0.11652,0.11562,0.13628,0.11478,0.11698,0.14929,0.09894,0.1138,0.09891,0.09891,0.13152,0.11294,0.12226,0.20277,0.17884,0.1432,0.18773,0.13614,0.14977,0.1538,0.14109,0.10949,0.13472,0.13503,0.13004,0.12566,0.13818,0.13861,0.13147,0.12994,0.12963,0.13899,0.12643,0.14696,0.12128,0.1332,0.13717,0.13753,0.1486,0.12658,0.13041,0.13789,0.12733,0.1497,0.11378,0.12212,0.13835,0.12889,0.12462,0.13784,0.11215,0.14134,0.10989,0.15674,0.10948,0.13425,0.13402,0.12824,0.10867,0.11916,0.11086,0.11569,0.14537,0.12709,0.12563,0.12842,0.14399,0.12336,0.12273,0.124,0.10761,0.13522,0.12331,0.12976,0.13877,1.0,0.13325,0.14469,0.14559,0.14084,0.12155,0.12541,0.12439,0.13704,0.14281,0.15258,0.17654,0.18394,0.16314,0.18004,0.15698,0.16941,0.10211,0.15454,0.15041,0.1207,0.12231,0.12711,0.12209,0.12404,0.13166,0.1284,0.11843,0.13845,0.13258,0.13925,0.14804,0.13939,0.12752,0.1189,0.10187,0.12007,0.11409,0.10099,0.10624,0.10732,0.10966,0.14442,0.12189,0.11537,0.16377,0.12536,0.13856,0.12191,0.11017,0.11821,0.12806,0.11494,0.13013,0.14537,0.10291,0.10553,0.11177,0.1135,0.14103,0.12873,0.12719,0.1261,0.15668,0.13152,0.12145,0.11797,0.11599,0.1406,0.13104,0.14412,0.13892,0.12924,0.12425,0.11231,0.1539,0.13443,0.10939,0.15774
Q9NP77,0.11,0.1175,0.1197,0.11538,0.14573,0.15179,0.13736,0.15481,0.13883,0.14691,0.14548,0.16474,0.15757,0.15597,0.14532,0.16542,0.14298,0.15295,0.16267,0.13051,0.14404,0.13951,0.14634,0.14327,0.15188,0.15176,0.15793,0.12746,0.1521,0.14026,0.13671,0.15265,0.16042,0.1327,0.16725,0.16437,0.14431,0.16396,0.14158,0.13234,0.13805,0.18032,0.16797,0.17123,0.19268,0.1254,0.11222,0.12016,0.12139,0.13524,0.10778,0.12136,0.14244,0.11263,0.12089,0.10831,0.1427,0.11131,0.12362,0.1079,0.12245,0.11473,0.14112,0.15617,0.12683,0.12592,0.14956,0.15386,0.15298,0.15311,0.12951,0.12046,0.14292,0.13906,0.13222,0.15807,0.12892,0.12523,0.14719,0.12407,0.12906,0.11931,0.11801,0.12909,0.12446,0.11099,0.14001,0.15722,0.13039,0.11836,0.12452,0.12708,0.15105,0.13253,0.13945,0.17444,0.12242,0.13982,0.16239,0.12391,0.1249,0.11484,0.11548,0.12426,0.13381,0.128,0.1394,0.13991,0.1268,0.15474,0.13075,0.13091,0.12939,0.13263,0.12735,0.13614,0.13489,0.12022,0.12754,0.12937,0.15241,0.15167,0.10466,0.13062,0.12263,0.13325,1.0,0.15014,0.14635,0.15628,0.12702,0.13982,0.1487,0.13071,0.14368,0.15737,0.18082,0.14486,0.14928,0.16016,0.12736,0.15759,0.11153,0.12073,0.14411,0.13044,0.13857,0.15124,0.14264,0.14549,0.15125,0.18852,0.16159,0.15511,0.15975,0.15819,0.16049,0.13749,0.14142,0.1383,0.12062,0.12884,0.13783,0.11861,0.10198,0.11653,0.106,0.1304,0.13591,0.11922,0.10371,0.15446,0.15393,0.10562,0.16382,0.12018,0.14869,0.1231,0.13966,0.13754,0.12965,0.10916,0.10682,0.11815,0.12011,0.13191,0.13401,0.12412,0.13516,0.15342,0.1152,0.11796,0.12542,0.13626,0.13306,0.13882,0.1332,0.13167,0.12477,0.10387,0.14404,0.12183,0.12198,0.16728
P30304,0.11734,0.09972,0.10659,0.11893,0.18228,0.13542,0.14701,0.16498,0.16521,0.1589,0.16541,0.17605,0.15554,0.20895,0.14382,0.1618,0.18852,0.14213,0.15704,0.16755,0.17153,0.17944,0.15835,0.14185,0.1499,0.15567,0.16445,0.15956,0.17161,0.16862,0.18,0.13732,0.20271,0.17862,0.14712,0.19519,0.18031,0.17218,0.15857,0.14698,0.1528,0.14129,0.16486,0.14352,0.16075,0.13961,0.12661,0.10814,0.11911,0.12612,0.10214,0.1017,0.1516,0.11925,0.11602,0.11601,0.111,0.14762,0.11119,0.12113,0.11614,0.12447,0.14251,0.15516,0.16482,0.129,0.19535,0.1527,0.17447,0.13416,0.13834,0.11535,0.10973,0.12499,0.1327,0.12378,0.14423,0.13554,0.13407,0.12725,0.11475,0.11679,0.12168,0.1145,0.15372,0.14913,0.12301,0.13451,0.15587,0.12419,0.13968,0.13992,0.12318,0.12588,0.12802,0.11894,0.13696,0.12201,0.14059,0.13181,0.13062,0.10871,0.14151,0.11361,0.12528,0.1194,0.12722,0.12047,0.12276,0.11498,0.12627,0.13224,0.13988,0.11855,0.13009,0.14518,0.16649,0.13309,0.13795,0.14988,0.11311,0.12432,0.13221,0.13454,0.1309,0.14469,0.15014,1.0,0.3663,0.39776,0.13578,0.14883,0.15719,0.14526,0.14193,0.14126,0.17285,0.15587,0.1766,0.1568,0.1517,0.15922,0.1025,0.12593,0.12726,0.14067,0.14543,0.12165,0.12314,0.15841,0.1273,0.12292,0.12938,0.13416,0.11926,0.13979,0.15497,0.147,0.13471,0.11565,0.13932,0.11244,0.12134,0.11311,0.113,0.10845,0.12944,0.16723,0.13322,0.10816,0.12698,0.14009,0.13241,0.10284,0.12582,0.12893,0.1566,0.12528,0.14203,0.12295,0.13063,0.11186,0.1144,0.10297,0.13398,0.13796,0.15576,0.1218,0.18701,0.1422,0.16246,0.14125,0.13679,0.14476,0.14783,0.14858,0.15197,0.15392,0.13187,0.10739,0.14491,0.12655,0.11676,0.23041
P30305,0.10979,0.11564,0.12286,0.1032,0.13599,0.13408,0.16212,0.16343,0.1419,0.1445,0.16446,0.14622,0.17799,0.14447,0.1804,0.18007,0.17487,0.14427,0.16702,0.15972,0.18392,0.15658,0.14296,0.18855,0.17554,0.18888,0.16531,0.14863,0.17717,0.15922,0.20203,0.16126,0.20826,0.22554,0.13402,0.18609,0.18321,0.14983,0.1801,0.15276,0.12979,0.12364,0.14265,0.12817,0.14328,0.17808,0.13101,0.1216,0.1153,0.12909,0.12359,0.11465,0.20228,0.11106,0.11886,0.11217,0.11512,0.12999,0.12059,0.12499,0.12521,0.11764,0.10855,0.17963,0.14356,0.14198,0.20081,0.16642,0.17118,0.14155,0.14246,0.12812,0.15223,0.12837,0.14483,0.14191,0.15747,0.13015,0.12817,0.12274,0.12192,0.16095,0.152,0.1397,0.13104,0.1311,0.12282,0.12612,0.13072,0.12362,0.11003,0.12401,0.11608,0.12812,0.14852,0.11327,0.13261,0.13653,0.12206,0.14145,0.11558,0.11587,0.12732,0.13147,0.12235,0.12561,0.11279,0.13934,0.13149,0.11812,0.15919,0.13817,0.15763,0.13178,0.14569,0.13501,0.16903,0.1236,0.12438,0.12456,0.13965,0.11641,0.14471,0.14382,0.16577,0.14559,0.14635,0.3663,1.0,0.74232,0.17437,0.14645,0.14151,0.13791,0.136,0.18055,0.17785,0.16083,0.14773,0.16999,0.14039,0.19439,0.11427,0.16874,0.16558,0.12515,0.12822,0.13767,0.15601,0.15576,0.1483,0.13688,0.14647,0.13602,0.14362,0.13684,0.15495,0.13504,0.12143,0.11953,0.12317,0.12563,0.12181,0.10721,0.11552,0.11613,0.11516,0.16492,0.12062,0.12534,0.11389,0.14385,0.13363,0.13034,0.13923,0.14831,0.12577,0.11812,0.15539,0.14644,0.11608,0.12313,0.12594,0.11743,0.12844,0.13853,0.1416,0.10671,0.15757,0.13901,0.14135,0.13354,0.13803,0.13784,0.1437,0.15794,0.16242,0.15516,0.13408,0.11504,0.1227,0.11058,0.11131,0.15716
