ID,P09923,P05186,P05187,P10696,A0A2R8YDJ8|1,A0A2R8YDJ8|2,O60729|1,O60729|2,Q16667,P28562,Q05923,Q13115,Q16690,Q9Y6W6,O75319,Q9UNI6,Q6FI36,Q8NEJ0,Q9H596,Q4G0W2,Q9H1R2,Q9NRW4,Q8WTR2,Q9BVJ7,Q68J44,Q9UII6,Q9BV47,Q5VZP5,P51452,Q16828,Q16829,Q99956,Q9BY84,Q13202,O95278,Q93096,Q12974,O75365,A2A3K4,Q8WUK0,O60942,Q8WYL5,Q76I76,Q8TE77,Q8WUJ0,Q9Y6J8,Q13496,Q13613,Q13614,Q9NXD2,A4FU01,Q9C0I1,Q8NCE2,Q13615,Q9NYA4,O95248,Q86WG5,Q9Y217,Q9Y216,Q96EF0,Q96QG7,Q9ULE6|1,Q9ULE6|2,O75061,O14976,P60484,Q9HBL0,Q63HR2,Q68CZ2,P56180,Q6XPS3,P18031,P17706,Q05209,Q99952,Q9Y2R2,Q12923,Q4JDL3,Q15678,Q16825,Q9H3S7,P26045,P29074,P54829,P35236,Q15256,Q06124,Q53XS4,Q6IQ43,P18433|1,P18433|2,P23469|1,P23469|2,P23467,Q9HD43,Q12913,Q16827,A0A087WZU1,P08575|1,P08575|2,Q2HXI4|1,Q2HXI4|2,P10586|1,P10586|2,Q13332|1,Q13332|2,P23470|1,P23470|2,P23471|1,P23471|2,Q5TG12|1,Q5TG12|2,P28827|1,P28827|2,O14522|1,O14522|2,Q92729|1,Q92729|2,Q16849,Q92932,Q92562,Q9Y2H2,Q9NTJ5,O43426,O15056,P24666,Q9NP77,P30304,P30305,P30307,Q99502,O00167,Q99504,A0A0S2Z3Q2,Q05D32,O95476,Q9Y5B0,Q9GZU7,O14595,O15194,Q3ZCQ8,Q8WVY7,Q9BXW7,Q9H0R4,Q9H008,Q96GD0,A6NDG6,P16118,O60825,Q16875,Q16877,P07738,Q6FHU2,P15259,Q8N0Y7,Q96HS1,P57075,Q8TF42,Q9NQ88,P11117,P15309,Q9BZG2,Q9NPH0,Q9UNW1,B7WPL9,A0A087WZV0,Q8TE99,Q9NRX4,Q9H0C8,Q9P0J1,Q9P2J9,O60346,Q6ZVD8,A8MPX8,P35813,O75688,Q8N819,O15297,Q8WY54,P49593,O15355,Q9ULR3,Q5JR12,Q96MI6,Q8N3J5,Q5SGD2,Q8NI37,Q15750,P13686,Q6ZNF0,P62136,P62140,P36873,P67775,P62714,Q08209,P16298,P48454,P60510,P53041,O00743,O14829,O14830,Q8IXW5
P28827|1,0.87977,0.89885,0.8868,0.89845,0.86942,0.86861,0.8753,0.86905,0.87656,0.88226,0.88989,0.8842,0.85198,0.84831,0.87819,0.85619,0.87359,0.84312,0.87241,0.86567,0.87308,0.87051,0.87666,0.87313,0.87899,0.88209,0.86842,0.85274,0.87354,0.84788,0.87719,0.87035,0.8762,0.88675,0.88297,0.85084,0.86182,0.87329,0.88672,0.88463,0.86149,0.87457,0.87033,0.85384,0.86455,0.85006,0.87344,0.88973,0.87345,0.90208,0.88191,0.90298,0.87174,0.89554,0.89518,0.90883,0.90002,0.89401,0.8829,0.89293,0.889,0.86001,0.8633,0.87232,0.86543,0.84558,0.87339,0.88457,0.87473,0.87969,0.85218,0.8398,0.82292,0.80396,0.82234,0.81052,0.79732,0.80943,0.80225,0.80835,0.79596,0.77211,0.80151,0.73379,0.68482,0.72376,0.84554,0.85064,0.77513,0.73438,0.80122,0.72819,0.78939,0.76105,0.82307,0.71425,0.71007,0.73541,0.75453,0.82337,0.70321,0.77376,0.69965,0.76917,0.7152,0.77727,0.78176,0.81202,0.75129,0.81557,0.43941,0.79594,0.0,0.80789,0.17067,0.83093,0.39974,0.84199,0.8231,0.83148,0.89332,0.88779,0.87717,0.88658,0.87512,0.85188,0.86961,0.86181,0.8466,0.85508,0.87994,0.8801,0.87433,0.86527,0.87126,0.87376,0.86706,0.8666,0.87597,0.87432,0.87136,0.8725,0.88462,0.86016,0.8834,0.87159,0.87109,0.86652,0.86003,0.86682,0.86564,0.86218,0.89012,0.8808,0.87851,0.88927,0.88002,0.87758,0.86012,0.88791,0.88667,0.86043,0.88455,0.90306,0.90718,0.90564,0.89638,0.84403,0.89387,0.90578,0.91019,0.8714,0.84865,0.88746,0.88084,0.87119,0.87866,0.89337,0.88993,0.84053,0.89867,0.88673,0.8726,0.89772,0.84381,0.87143,0.87674,0.90333,0.86926,0.87653,0.85921,0.87844,0.85878,0.86936,0.85864,0.84034,0.8487,0.82818,0.84969,0.88495,0.84999,0.8953,0.90762,0.85739
P28827|2,0.89636,0.8855,0.90504,0.9023,0.87237,0.84524,0.88965,0.87532,0.87265,0.86733,0.87815,0.88105,0.86831,0.87695,0.86264,0.8377,0.84338,0.89055,0.8875,0.86242,0.86196,0.87289,0.86516,0.87688,0.85759,0.87672,0.88945,0.86766,0.85355,0.88664,0.88474,0.87445,0.87786,0.86722,0.88235,0.86409,0.86661,0.86561,0.86016,0.88559,0.87303,0.88735,0.8597,0.87287,0.89301,0.89694,0.86937,0.88981,0.89478,0.89495,0.89826,0.89435,0.84618,0.88942,0.90216,0.91083,0.89801,0.88598,0.89313,0.89777,0.86057,0.86706,0.88255,0.85631,0.85627,0.88688,0.86923,0.86979,0.86493,0.87675,0.86791,0.86127,0.84747,0.84383,0.81918,0.83894,0.85607,0.85626,0.8345,0.88682,0.82055,0.80288,0.79803,0.85056,0.87701,0.87326,0.81249,0.81746,0.81154,0.74531,0.79682,0.76996,0.8012,0.76315,0.76441,0.82269,0.81299,0.81867,0.79056,0.84903,0.85678,0.83403,0.84923,0.81528,0.84869,0.83069,0.82742,0.79088,0.86188,0.79727,0.79861,0.25657,0.80789,0.0,0.81584,0.18419,0.81,0.65415,0.84005,0.87769,0.85671,0.90424,0.88967,0.87252,0.89423,0.86945,0.86959,0.8721,0.87151,0.87801,0.87809,0.87241,0.88613,0.88719,0.88429,0.87343,0.86138,0.86674,0.84659,0.85888,0.85871,0.87549,0.89507,0.87186,0.87634,0.88173,0.86256,0.87432,0.84997,0.85111,0.87262,0.85345,0.87566,0.87593,0.89482,0.88401,0.89001,0.89037,0.88742,0.8786,0.87963,0.88978,0.90038,0.90337,0.89635,0.91322,0.90717,0.88124,0.8892,0.88147,0.8847,0.88697,0.86302,0.90285,0.87552,0.89178,0.88841,0.89948,0.8556,0.85279,0.90987,0.88999,0.89475,0.90129,0.87671,0.89283,0.88002,0.8914,0.88853,0.88012,0.87121,0.89647,0.88252,0.85861,0.84898,0.88658,0.87616,0.87757,0.83547,0.88032,0.8763,0.8963,0.90238,0.85923
O14522|1,0.89496,0.89186,0.90339,0.91156,0.86144,0.87538,0.87929,0.86211,0.86656,0.85676,0.87297,0.86315,0.83509,0.84037,0.83967,0.84704,0.85352,0.87033,0.88113,0.87844,0.85967,0.86378,0.86832,0.87666,0.88256,0.88566,0.88298,0.86,0.89229,0.86948,0.8599,0.87212,0.85071,0.86057,0.88066,0.83542,0.86174,0.87861,0.88016,0.87393,0.84374,0.86943,0.87165,0.86037,0.87161,0.83471,0.88819,0.904,0.88602,0.90708,0.88916,0.90282,0.85765,0.88102,0.89961,0.90512,0.8995,0.89489,0.88979,0.90588,0.90345,0.87155,0.88331,0.88893,0.87288,0.87086,0.86795,0.86917,0.83183,0.86791,0.84091,0.82308,0.80796,0.79488,0.77607,0.79169,0.79567,0.79491,0.82148,0.80691,0.8153,0.74994,0.7795,0.75501,0.70774,0.72486,0.85567,0.84724,0.78524,0.71208,0.79976,0.70726,0.76804,0.76617,0.823,0.73828,0.71688,0.71109,0.74386,0.85917,0.66696,0.75684,0.66568,0.76321,0.67463,0.76136,0.77019,0.8017,0.73481,0.806,0.44905,0.80876,0.17067,0.81584,0.0,0.82303,0.4062,0.84427,0.84334,0.85791,0.88995,0.87647,0.87524,0.8849,0.87768,0.87339,0.87998,0.87028,0.84963,0.87493,0.89371,0.89391,0.87695,0.87346,0.86577,0.85577,0.86914,0.87694,0.86983,0.87991,0.84838,0.87304,0.88366,0.87267,0.88253,0.88108,0.8907,0.87919,0.86804,0.85428,0.87999,0.87142,0.89,0.8655,0.88153,0.87064,0.86017,0.89615,0.87845,0.89057,0.89301,0.89271,0.90295,0.8994,0.90707,0.90661,0.88945,0.8351,0.89239,0.88966,0.88231,0.87238,0.83211,0.89652,0.86687,0.88171,0.86792,0.90069,0.8884,0.85268,0.89473,0.88883,0.89723,0.8914,0.85738,0.87046,0.85981,0.87731,0.89003,0.88123,0.88359,0.89236,0.88598,0.87537,0.87175,0.84706,0.84376,0.81887,0.86224,0.89197,0.86422,0.88497,0.90895,0.87373
O14522|2,0.87038,0.91134,0.89019,0.89007,0.8727,0.85994,0.8709,0.87917,0.87014,0.87375,0.88989,0.88361,0.84586,0.86859,0.89325,0.84674,0.84763,0.88242,0.88227,0.86206,0.85957,0.8721,0.87664,0.86662,0.87938,0.86301,0.87464,0.87752,0.89029,0.87355,0.88208,0.88162,0.88157,0.8838,0.88028,0.88036,0.87515,0.87368,0.86746,0.87273,0.87456,0.87301,0.85655,0.86568,0.88652,0.87434,0.88849,0.90087,0.89475,0.89019,0.89897,0.89627,0.84259,0.9024,0.90295,0.90626,0.89341,0.89045,0.89025,0.89061,0.88362,0.86223,0.89269,0.87642,0.85058,0.87198,0.85875,0.86266,0.87704,0.89125,0.88148,0.86273,0.83799,0.82673,0.78843,0.83589,0.8725,0.82511,0.84066,0.87834,0.81051,0.84701,0.81499,0.85867,0.86161,0.8707,0.84862,0.81802,0.82552,0.73608,0.78337,0.7574,0.83277,0.75852,0.76409,0.82528,0.82192,0.82692,0.80367,0.8497,0.83772,0.82077,0.83282,0.83682,0.84178,0.82837,0.82615,0.78349,0.8463,0.7961,0.8129,0.27683,0.83093,0.18419,0.82303,0.0,0.82491,0.65139,0.83776,0.86785,0.86036,0.88609,0.87168,0.87304,0.87414,0.86461,0.87086,0.85838,0.86442,0.88284,0.8584,0.88011,0.90069,0.88611,0.87542,0.85099,0.87613,0.84871,0.84924,0.83979,0.87314,0.88564,0.89453,0.87678,0.89625,0.88276,0.8633,0.86919,0.85774,0.86443,0.88206,0.84536,0.87249,0.8873,0.88098,0.88527,0.88663,0.88437,0.87889,0.8973,0.87176,0.88496,0.9003,0.89504,0.91556,0.91347,0.91,0.85683,0.88102,0.86628,0.88722,0.8852,0.87698,0.88992,0.85233,0.88614,0.88075,0.88182,0.84629,0.845,0.87901,0.8997,0.90912,0.88798,0.85204,0.89827,0.88182,0.89881,0.88115,0.86463,0.88618,0.89726,0.87169,0.84893,0.83221,0.88367,0.87644,0.88169,0.85679,0.86776,0.88726,0.88461,0.88223,0.8768
Q92729|1,0.89373,0.90697,0.88635,0.87507,0.87063,0.87391,0.86311,0.86217,0.86426,0.8724,0.87505,0.87622,0.87355,0.84337,0.88046,0.87185,0.87775,0.85988,0.88086,0.85453,0.88032,0.87418,0.86514,0.86046,0.88006,0.86997,0.87512,0.86427,0.86633,0.87341,0.86596,0.86211,0.87292,0.86504,0.8683,0.80926,0.8343,0.84268,0.88031,0.88521,0.86569,0.85772,0.88,0.87346,0.86569,0.88461,0.86648,0.86691,0.87036,0.90588,0.88886,0.90625,0.87142,0.86343,0.89223,0.91303,0.87488,0.9038,0.88941,0.88973,0.885,0.89449,0.89036,0.84736,0.83627,0.84042,0.84401,0.87382,0.8748,0.85759,0.86422,0.87216,0.79551,0.81375,0.79927,0.80269,0.82469,0.79838,0.79455,0.822,0.81551,0.81395,0.75833,0.81417,0.65635,0.72727,0.84765,0.86777,0.77084,0.72094,0.82837,0.74411,0.81629,0.80229,0.82249,0.78148,0.76107,0.74409,0.75252,0.82636,0.67231,0.80943,0.67273,0.80262,0.66384,0.81375,0.76444,0.8458,0.7123,0.82369,0.53499,0.79604,0.39974,0.81,0.4062,0.82491,0.0,0.87513,0.83602,0.8484,0.89652,0.89741,0.89104,0.88304,0.88104,0.86171,0.87265,0.83322,0.83597,0.85875,0.87571,0.88749,0.88243,0.86304,0.85967,0.8624,0.87005,0.86127,0.86556,0.86382,0.86593,0.87814,0.89563,0.86905,0.85386,0.85549,0.85631,0.8954,0.85579,0.88373,0.88013,0.88357,0.86936,0.87407,0.87579,0.8728,0.88476,0.88036,0.88595,0.8906,0.88742,0.89592,0.88922,0.90636,0.895,0.90196,0.90076,0.87405,0.88654,0.89833,0.89262,0.86664,0.84285,0.89791,0.8839,0.87299,0.88516,0.88925,0.84746,0.86948,0.90653,0.88556,0.89019,0.89096,0.852,0.886,0.88285,0.88287,0.86361,0.87502,0.88887,0.88478,0.89435,0.89237,0.89217,0.86314,0.8677,0.86374,0.87941,0.897,0.877,0.8943,0.8975,0.86106
Q92729|2,0.89435,0.89046,0.88473,0.88111,0.8756,0.87302,0.87226,0.86581,0.86654,0.88018,0.85729,0.86457,0.8687,0.87192,0.85468,0.87233,0.87219,0.86974,0.88096,0.84467,0.82716,0.86525,0.87177,0.86636,0.85188,0.88007,0.88579,0.87452,0.86282,0.86487,0.86256,0.85955,0.85414,0.88318,0.88077,0.86655,0.87275,0.86814,0.87257,0.86562,0.84478,0.86249,0.87237,0.88414,0.83146,0.86086,0.88171,0.89576,0.8741,0.87908,0.89029,0.90525,0.86803,0.89071,0.88799,0.90876,0.90748,0.88732,0.88381,0.89986,0.87787,0.89698,0.90433,0.87664,0.88435,0.87867,0.86347,0.88262,0.82817,0.88517,0.8807,0.81519,0.68524,0.85584,0.86405,0.87748,0.85648,0.87049,0.86416,0.83893,0.85553,0.8599,0.84891,0.87789,0.8733,0.85617,0.82717,0.85119,0.86459,0.72588,0.81992,0.84,0.73753,0.7594,0.80615,0.8088,0.80421,0.882,0.82705,0.85227,0.85119,0.82062,0.84271,0.81579,0.8418,0.81485,0.87931,0.82801,0.84497,0.81625,0.83001,0.64772,0.84199,0.65415,0.84427,0.65139,0.87513,0.0,0.80851,0.81707,0.89104,0.88192,0.88158,0.87573,0.88633,0.87419,0.87758,0.87919,0.87016,0.88867,0.88396,0.89369,0.89123,0.88569,0.8608,0.83312,0.85032,0.8668,0.85755,0.8621,0.82826,0.87592,0.87615,0.86149,0.87651,0.89026,0.88345,0.89186,0.89265,0.87644,0.88815,0.88243,0.89428,0.87226,0.89567,0.87356,0.87396,0.85584,0.8782,0.87961,0.91083,0.89666,0.88456,0.89409,0.89534,0.90414,0.88638,0.87472,0.88374,0.89342,0.88286,0.87859,0.88402,0.89872,0.86225,0.8475,0.87825,0.89254,0.8632,0.85898,0.88723,0.87585,0.9009,0.89158,0.874,0.88745,0.88629,0.89557,0.86937,0.84865,0.87952,0.89331,0.8886,0.86582,0.87696,0.88877,0.88924,0.87846,0.87728,0.86704,0.89674,0.88099,0.89446,0.86773
Q16849,0.90152,0.8815,0.89421,0.89927,0.85805,0.87956,0.87421,0.87033,0.86979,0.85372,0.84906,0.84344,0.86725,0.84837,0.84551,0.88603,0.83802,0.84616,0.85836,0.84893,0.86337,0.87534,0.86196,0.86465,0.85908,0.8782,0.88111,0.86655,0.86851,0.88256,0.8682,0.87996,0.84802,0.85702,0.85744,0.87042,0.87015,0.87294,0.87964,0.86362,0.88187,0.85948,0.86864,0.8653,0.87235,0.87351,0.89227,0.87251,0.88021,0.85685,0.89821,0.89321,0.87786,0.89786,0.87736,0.90226,0.90738,0.87345,0.88307,0.84317,0.87281,0.87814,0.8938,0.87321,0.86823,0.87546,0.87411,0.87239,0.886,0.86775,0.86865,0.84778,0.83614,0.81792,0.82759,0.79928,0.80619,0.83005,0.82907,0.79934,0.76854,0.80537,0.72504,0.85453,0.8506,0.83155,0.87518,0.87116,0.82556,0.78467,0.7897,0.82697,0.82724,0.81353,0.75994,0.84829,0.74039,0.79379,0.78863,0.88626,0.78982,0.78801,0.79148,0.80684,0.80202,0.79374,0.82044,0.77849,0.8216,0.81175,0.84256,0.82773,0.8231,0.84005,0.84334,0.83776,0.83602,0.80851,0.0,0.19534,0.89001,0.86274,0.88307,0.89795,0.8519,0.88146,0.86943,0.85759,0.88244,0.83667,0.89164,0.88419,0.89247,0.87133,0.87156,0.88875,0.87061,0.88422,0.88688,0.88365,0.85141,0.87219,0.89471,0.8865,0.85804,0.88301,0.88755,0.87183,0.88064,0.87614,0.87534,0.87974,0.89736,0.87,0.89166,0.86977,0.88069,0.86978,0.85121,0.88951,0.89518,0.88569,0.88551,0.88157,0.89735,0.90439,0.89391,0.87218,0.86469,0.90252,0.89246,0.87828,0.86789,0.89589,0.88823,0.87295,0.88103,0.87906,0.88313,0.86548,0.88929,0.87649,0.87701,0.88761,0.8771,0.86364,0.87413,0.8946,0.88154,0.8756,0.87461,0.88377,0.88472,0.88209,0.89414,0.85682,0.86697,0.86925,0.89989,0.88886,0.88113,0.88765,0.9044,0.86338
Q92932,0.90334,0.89995,0.88806,0.89791,0.85609,0.88399,0.87305,0.85008,0.85917,0.85158,0.82956,0.8436,0.84893,0.87606,0.85132,0.88302,0.83161,0.83137,0.84092,0.8413,0.86616,0.88809,0.85004,0.86785,0.87302,0.89011,0.87547,0.86775,0.87655,0.8845,0.88812,0.8783,0.85089,0.84664,0.85135,0.85244,0.85474,0.85921,0.86951,0.87605,0.86682,0.86377,0.8635,0.86465,0.88277,0.86753,0.90307,0.88626,0.89361,0.85349,0.90299,0.88351,0.87271,0.88725,0.87963,0.87936,0.90149,0.89525,0.89857,0.88122,0.89197,0.86285,0.87793,0.87547,0.84253,0.86415,0.86854,0.88081,0.87576,0.88784,0.86382,0.85305,0.86613,0.84116,0.82295,0.79262,0.83319,0.8259,0.84526,0.78213,0.75945,0.78966,0.7416,0.87014,0.85313,0.83653,0.84844,0.86282,0.80763,0.80273,0.79046,0.81315,0.81514,0.82176,0.76967,0.83454,0.7485,0.82394,0.77201,0.88745,0.79428,0.768,0.80329,0.78791,0.81808,0.77588,0.8597,0.76769,0.85041,0.8239,0.84934,0.85804,0.83148,0.87769,0.85791,0.86785,0.8484,0.81707,0.19534,0.0,0.89158,0.87932,0.88058,0.87839,0.88724,0.87515,0.87087,0.86084,0.87833,0.87469,0.89065,0.89119,0.88536,0.88893,0.85644,0.84444,0.86889,0.88156,0.87863,0.86571,0.87058,0.87109,0.87102,0.88629,0.88641,0.86916,0.88705,0.86687,0.86455,0.87473,0.87378,0.88185,0.884,0.89234,0.88767,0.85463,0.85828,0.87051,0.87705,0.89091,0.8919,0.8667,0.88698,0.89199,0.8941,0.9068,0.90893,0.86818,0.88852,0.901,0.89914,0.88405,0.86989,0.89169,0.86974,0.88707,0.83805,0.88851,0.87792,0.85744,0.89754,0.88816,0.90394,0.88535,0.89087,0.8764,0.88554,0.88896,0.88171,0.86196,0.86961,0.87629,0.88256,0.88509,0.88409,0.87536,0.88193,0.87812,0.87336,0.88827,0.88444,0.89715,0.88712,0.8667
Q92562,0.88664,0.86849,0.89219,0.90814,0.86951,0.87501,0.88465,0.85347,0.86265,0.88926,0.86369,0.88493,0.88418,0.87769,0.86984,0.86875,0.88214,0.87502,0.85327,0.86944,0.88619,0.87502,0.89056,0.87804,0.88464,0.87329,0.84604,0.86559,0.89352,0.88966,0.88619,0.87354,0.89392,0.88227,0.88571,0.88852,0.8842,0.8915,0.84939,0.87773,0.89232,0.87385,0.88992,0.8742,0.86559,0.86559,0.90044,0.89347,0.88858,0.89086,0.89492,0.89655,0.88254,0.89954,0.90025,0.91417,0.88104,0.90983,0.89852,0.89209,0.90245,0.87711,0.90452,0.86879,0.8938,0.88413,0.88661,0.89415,0.86701,0.88322,0.88681,0.89233,0.88731,0.89817,0.88832,0.88583,0.89037,0.89861,0.87375,0.89079,0.88317,0.88843,0.89647,0.86806,0.86638,0.87712,0.87661,0.8888,0.89274,0.89421,0.88267,0.86139,0.86636,0.86362,0.90486,0.87288,0.86901,0.87298,0.87604,0.87033,0.88884,0.85421,0.88679,0.84337,0.87204,0.86443,0.87866,0.88268,0.8893,0.88596,0.88924,0.88815,0.89332,0.85671,0.88995,0.86036,0.89652,0.89104,0.89001,0.89158,0.0,0.88352,0.89054,0.86159,0.86675,0.89399,0.84824,0.87395,0.86452,0.88307,0.88119,0.87508,0.87764,0.88525,0.87566,0.8815,0.86055,0.8759,0.88869,0.87638,0.8757,0.88824,0.88776,0.88808,0.88638,0.86281,0.89253,0.896,0.88023,0.86751,0.88382,0.88953,0.87168,0.87003,0.88563,0.87432,0.86328,0.89378,0.89898,0.89218,0.90349,0.89506,0.89733,0.90131,0.89704,0.90442,0.88466,0.8843,0.89448,0.89565,0.87393,0.85875,0.88197,0.90526,0.87225,0.881,0.88821,0.89087,0.8689,0.90192,0.9136,0.88998,0.90849,0.88397,0.89692,0.87198,0.8786,0.86731,0.88728,0.88961,0.89252,0.89242,0.89408,0.89073,0.90124,0.89899,0.89879,0.87339,0.89844,0.88825,0.88568,0.8947,0.90605,0.86661
Q9Y2H2,0.88789,0.9023,0.89101,0.89011,0.85511,0.87653,0.87783,0.88043,0.86148,0.84352,0.87121,0.82966,0.84414,0.86528,0.87886,0.89021,0.8748,0.87302,0.8867,0.87148,0.88367,0.85262,0.8785,0.89678,0.87782,0.88081,0.82565,0.88637,0.88448,0.89219,0.88325,0.88318,0.88143,0.89225,0.8775,0.88625,0.87952,0.8887,0.87892,0.88818,0.88688,0.85897,0.87634,0.87899,0.87909,0.87972,0.89904,0.89525,0.88909,0.89659,0.89989,0.89904,0.8619,0.90343,0.90875,0.90542,0.89276,0.87829,0.85461,0.87563,0.89261,0.88925,0.87266,0.87801,0.89114,0.87541,0.88118,0.89549,0.85201,0.87592,0.87562,0.87739,0.87874,0.88539,0.89906,0.88409,0.89012,0.89549,0.86278,0.87477,0.89632,0.87156,0.88734,0.89438,0.89651,0.88701,0.88083,0.89633,0.89877,0.88839,0.86981,0.89579,0.86826,0.87447,0.88343,0.90034,0.87644,0.89544,0.90273,0.88306,0.89627,0.87402,0.89368,0.8818,0.89343,0.87348,0.87755,0.87682,0.87853,0.88926,0.89113,0.88831,0.88779,0.90424,0.87647,0.88609,0.89741,0.88192,0.86274,0.87932,0.88352,0.0,0.7834,0.82505,0.8818,0.87188,0.85825,0.87119,0.87858,0.87445,0.83844,0.85092,0.86923,0.87189,0.86599,0.89734,0.88297,0.88458,0.87248,0.87666,0.88609,0.8703,0.90562,0.86222,0.87823,0.89045,0.90143,0.87031,0.87021,0.87019,0.83981,0.88397,0.88766,0.86624,0.89122,0.87954,0.87663,0.85981,0.88593,0.88977,0.87838,0.89963,0.88887,0.88363,0.90683,0.90343,0.86429,0.89701,0.88152,0.90076,0.88728,0.86691,0.88898,0.89098,0.89132,0.8975,0.87418,0.88554,0.86666,0.87327,0.88587,0.89876,0.90203,0.89193,0.89914,0.88827,0.86083,0.87205,0.88669,0.8667,0.89385,0.88639,0.87538,0.88556,0.8934,0.881,0.88629,0.88666,0.89087,0.88458,0.85947,0.87693,0.90448,0.89769
Q9NTJ5,0.89768,0.89751,0.89225,0.90191,0.85428,0.81725,0.87811,0.85692,0.88711,0.88887,0.87331,0.88858,0.87891,0.87099,0.88057,0.86613,0.86735,0.87738,0.86038,0.89118,0.86545,0.87186,0.87569,0.87774,0.86776,0.87533,0.88798,0.87226,0.89475,0.89066,0.86489,0.88876,0.88335,0.88486,0.88765,0.8733,0.87141,0.85967,0.87857,0.88458,0.86928,0.8761,0.88469,0.87873,0.84991,0.87944,0.89054,0.89081,0.89456,0.89625,0.89948,0.86496,0.89017,0.89383,0.88161,0.89447,0.88086,0.88702,0.88231,0.88735,0.87927,0.89745,0.89991,0.88194,0.88845,0.88085,0.88006,0.89409,0.89353,0.87192,0.88099,0.86018,0.86867,0.89633,0.87058,0.88532,0.88356,0.88306,0.89868,0.87828,0.89542,0.87318,0.86716,0.88519,0.86869,0.88482,0.86208,0.88508,0.85991,0.888,0.88714,0.88107,0.87038,0.88021,0.8829,0.84861,0.88726,0.87895,0.89254,0.89404,0.88995,0.88711,0.89938,0.89525,0.89933,0.89336,0.8829,0.89023,0.88268,0.89877,0.8578,0.87083,0.87717,0.88967,0.87524,0.87168,0.89104,0.88158,0.88307,0.88058,0.89054,0.7834,0.0,0.8318,0.81887,0.86521,0.89099,0.85962,0.85049,0.85716,0.86759,0.87951,0.8881,0.85548,0.87189,0.89178,0.87163,0.86313,0.85257,0.87679,0.86867,0.88154,0.89619,0.89249,0.83174,0.88776,0.88658,0.88976,0.87527,0.86148,0.88631,0.89298,0.88069,0.8906,0.87368,0.88358,0.87654,0.89556,0.87314,0.89375,0.89563,0.8976,0.90141,0.90426,0.90616,0.91027,0.90758,0.85736,0.8929,0.90078,0.90598,0.85046,0.87411,0.90504,0.87501,0.88413,0.86697,0.88551,0.85039,0.85596,0.90471,0.88303,0.89573,0.88745,0.88096,0.8929,0.86049,0.87726,0.88482,0.87478,0.88364,0.88177,0.88591,0.89074,0.88417,0.87175,0.87129,0.86,0.90115,0.89457,0.87975,0.89266,0.89717,0.86767
O43426,0.88886,0.88378,0.90187,0.89831,0.87045,0.87322,0.86038,0.85039,0.88525,0.8712,0.88813,0.88232,0.87976,0.86512,0.85106,0.87121,0.87352,0.87442,0.86451,0.86897,0.87027,0.88587,0.86534,0.86488,0.89165,0.8689,0.86656,0.86841,0.86774,0.87843,0.88413,0.86843,0.84889,0.86002,0.8777,0.88044,0.87979,0.88679,0.86841,0.87556,0.88411,0.88479,0.87821,0.8496,0.86673,0.88101,0.89322,0.88642,0.89457,0.88666,0.8779,0.90366,0.86962,0.89933,0.88018,0.89458,0.8976,0.8982,0.88329,0.90462,0.89941,0.88618,0.89238,0.89753,0.88118,0.8862,0.88024,0.86336,0.87017,0.88505,0.87995,0.87812,0.87365,0.88331,0.88222,0.88488,0.89518,0.84728,0.87097,0.89409,0.902,0.89342,0.87231,0.84793,0.88509,0.88396,0.87325,0.83683,0.88908,0.8634,0.88157,0.87749,0.87661,0.88054,0.88944,0.88367,0.89065,0.88421,0.891,0.8875,0.88464,0.88703,0.88164,0.87977,0.88347,0.88124,0.88308,0.90123,0.8621,0.8813,0.87574,0.87309,0.88658,0.87252,0.8849,0.87304,0.88304,0.87573,0.89795,0.87839,0.86159,0.82505,0.8318,0.0,0.50593,0.85856,0.87222,0.87269,0.86205,0.8811,0.86977,0.88132,0.89302,0.88206,0.87287,0.81681,0.87584,0.86573,0.87764,0.88989,0.86606,0.87381,0.90786,0.88723,0.87873,0.89586,0.87303,0.87602,0.87776,0.88323,0.85766,0.87736,0.88771,0.86194,0.88273,0.8841,0.87977,0.89281,0.86623,0.89547,0.90565,0.8695,0.89115,0.89692,0.89923,0.91146,0.89135,0.86257,0.88982,0.89927,0.89319,0.87396,0.87121,0.89654,0.87056,0.85657,0.89612,0.88807,0.88018,0.86104,0.86933,0.91118,0.89348,0.89168,0.86743,0.87849,0.86386,0.8771,0.8667,0.87516,0.86868,0.83467,0.85984,0.86444,0.85065,0.8572,0.85681,0.83551,0.85914,0.87004,0.87944,0.89676,0.87951,0.88168
