ID,A0A0H3KB22,A0A0R0FIC1,A0A0R0GAG6,A0A0R4J536,A0A0Z8EWX1,A0A1B8PDY4,A0A1D6F795,A0A1D6KKP7,A0A1D6L6E5,A0A1D8PS33,A0A1F2VBE7,A0A1F2WQF4,A0A1I3QG02,A0A1I5E523,A0A2V9HK14,A0A3D4P501,A0A3N0ANJ2,A0A661U9F1,A3DDW1,A4HSJ7,A4HWP3,A4HWS3,A4HY57,A4I0J4,A4IGH2,A4J6G2,A7RNF3,B4FFP5,B4FJY4,B5DF48,B6TM42,B8A031,B9M511,C0PGU3,C0PN26,C6FX51,C6KT59,D3ZVG1,D4ACM1,E4N8S5,EIC300131,F4IVY6,H2JHX2,HED132381,I1JHY9,I1JXG4,I1JXG5,I1KTQ5,I1KXG4,I1LFP7,I1LIK7,I1LNN6,K7K4A9,K7LNH5,L4IZD0,MBB2876758-1,MBI19861291,MBL84112071,MBL84891351,MBM41893231,MBN8969022-1,MBO69482481,MBS03225261,MBS03678631,MBU07513571,MCA0419989-1,NOQ145911,NWG304921,O13642,O14023,O24770,O31423,O43766,O59761,O59778,O70600,OQW784741,P0A9N4,P0A9N8,P0AEI1,P0AEI4,P12996,P30140,P30745,P32131,P32451,P32875,P36979,P52062,P54967,P60716,P64554,P69848,P9WJS3,P9WPQ7,Q02908,Q08960,Q08C92,Q09316,Q0E297,Q0JD33,Q0JKY3,Q0TTH1,Q10QB5,Q1ZXC6,Q20624,Q21452,Q23651,Q2FV03,Q2FVJ7,Q2FXH0,Q2FXY9,Q2FXZ6,Q2FZ02,Q2FZ66,Q2FZX4,Q2G1D7,Q2G1X7,Q2MFI7,Q2QQ49,Q2QU90,Q2R1U4,Q39055,Q3ABV3,Q46CH7,Q46E78,Q4CUJ9,Q4CXG8,Q4DC43,Q4DKU2,Q4DPP3,Q4DT80,Q4DXJ3,Q4DYL7,Q4E0Z1,Q54J76,Q54KV4,Q54NM6,Q54VE8,Q56184,Q5IW0,Q5JM88,Q5RH95,Q5RIC0,Q5RKZ7,Q5SUV1,Q5VV42,Q5XIH4,Q5ZAQ2,Q69U93,Q6L534,Q6NUM6,Q6PG34,Q6PHG4,Q70KE5,Q7JQW6,Q7K4W1,Q7X7L3,Q7XRF1,Q841K7,Q84JV6,Q8BJM7,Q8BTW8,Q8CBB9,Q8G907,Q8H0V1,Q8H8N3,Q8I3L6,Q8I5E0,Q8IDQ0,Q8IM25,Q8IQF1,Q8LEE8,Q8MXQ7,Q8RXN5,Q8WXG1,Q91WE6,Q93XX3,Q93ZR1
Q0TTH1,0.14026,0.12057,0.12935,0.14112,0.13894,0.16211,0.1368,0.12952,0.12765,0.12223,0.15204,0.16891,0.1266,0.13993,0.13482,0.13992,0.13525,0.13615,0.18588,0.13637,0.15129,0.13204,0.13253,0.14765,0.1681,0.14924,0.15346,0.15588,0.11652,0.12609,0.14086,0.15232,0.14426,0.11815,0.1209,0.13057,0.14221,0.14501,0.11716,0.13472,0.1185,0.14463,0.15629,0.12696,0.15099,0.12157,0.12421,0.13107,0.15338,0.1359,0.13399,0.14855,0.1388,0.11955,0.15023,0.14591,0.13063,0.1257,0.14793,0.13633,0.14922,0.15254,0.12445,0.11881,0.12462,0.1395,0.14362,0.13143,0.149,0.12249,0.12714,0.20273,0.13758,0.14086,0.13354,0.12924,0.14655,0.13174,0.12594,0.15041,0.12275,0.13276,0.11857,0.13299,0.16122,0.12999,0.14065,0.14616,0.14467,0.16691,0.16927,0.16887,0.1305,0.12034,0.1168,0.1092,0.13533,0.12718,0.10597,0.14339,0.139,0.15736,1.0,0.15155,0.10959,0.1465,0.11902,0.11559,0.18182,0.14119,0.14211,0.14639,0.12842,0.1266,0.12507,0.13558,0.1513,0.12604,0.11393,0.14738,0.12777,0.11156,0.13825,0.12976,0.1382,0.13391,0.12494,0.15063,0.14912,0.13227,0.12111,0.15741,0.17437,0.12002,0.14624,0.1436,0.12827,0.14002,0.12837,0.12851,0.15938,0.16878,0.15251,0.11528,0.14761,0.18331,0.14903,0.13648,0.12777,0.14341,0.1326,0.13436,0.14671,0.1477,0.14802,0.1337,0.11768,0.13181,0.14376,0.11787,0.14549,0.13144,0.12459,0.12785,0.17382,0.11002,0.12972,0.17939,0.12472,0.15302,0.14301,0.16442,0.1288,0.12515,0.15936,0.1097,0.13909,0.14183,0.11327
Q10QB5,0.15659,0.12509,0.12441,0.13428,0.13192,0.14603,0.19667,0.14951,0.12254,0.13433,0.13509,0.15482,0.16789,0.15307,0.14273,0.14403,0.13772,0.11867,0.12464,0.12464,0.13511,0.14743,0.12926,0.12328,0.18243,0.15329,0.13289,0.13537,0.11809,0.1462,0.15908,0.13409,0.14284,0.11044,0.17084,0.1195,0.12362,0.13876,0.12689,0.21705,0.15551,0.24709,0.14024,0.14757,0.24573,0.14093,0.11479,0.12363,0.2246,0.77274,0.14025,0.139,0.16806,0.16106,0.14758,0.13228,0.14782,0.1423,0.1616,0.14332,0.11999,0.17225,0.14692,0.16369,0.15593,0.13256,0.15222,0.17077,0.14914,0.11505,0.12444,0.15878,0.15753,0.12201,0.13661,0.12923,0.14638,0.1531,0.16009,0.131,0.15444,0.12772,0.12145,0.13391,0.13721,0.12573,0.17892,0.19484,0.15073,0.15907,0.13989,0.16342,0.12836,0.15247,0.12559,0.11287,0.11649,0.1129,0.13298,0.13667,0.14798,0.26383,0.15155,1.0,0.128,0.13397,0.1583,0.12458,0.15242,0.11246,0.14939,0.11466,0.1663,0.14822,0.24964,0.14127,0.14559,0.1271,0.14699,0.13024,0.14525,0.17733,0.1578,0.13197,0.13256,0.12853,0.11301,0.12474,0.12522,0.12952,0.1124,0.14428,0.1346,0.13591,0.13667,0.32804,0.15777,0.14079,0.14831,0.11445,0.13946,0.24279,0.13448,0.1137,0.14665,0.15627,0.12215,0.1472,0.16424,0.16004,0.16881,0.12845,0.11588,0.15142,0.1126,0.16399,0.1506,0.12284,0.13333,0.13912,0.80332,0.12335,0.12495,0.13222,0.12855,0.14057,0.13174,0.12762,0.13745,0.15206,0.30843,0.13845,0.14601,0.11765,0.12544,0.13316,0.11856,0.24166,0.12206
Q1ZXC6,0.13863,0.12652,0.12158,0.15247,0.11775,0.14927,0.12478,0.12743,0.11803,0.11233,0.12861,0.14897,0.12445,0.13881,0.14971,0.1211,0.12491,0.11967,0.12332,0.12274,0.13034,0.26163,0.12933,0.21664,0.17729,0.17228,0.12121,0.13375,0.84386,0.13771,0.15491,0.14675,0.13967,0.83728,0.13628,0.11052,0.12269,0.15714,0.86628,0.17422,0.14368,0.13971,0.12542,0.12181,0.12491,0.1199,0.8435,0.12945,0.13036,0.13178,0.13975,0.14303,0.13855,0.14589,0.12146,0.11809,0.13225,0.10702,0.10642,0.13783,0.12969,0.11163,0.11686,0.12073,0.13094,0.13992,0.12305,0.12295,0.1223,0.84781,0.1461,0.11745,0.12399,0.13524,0.14055,0.12188,0.11853,0.11104,0.12935,0.11615,0.14947,0.13766,0.11035,0.1224,0.14228,0.13428,0.12772,0.15346,0.12956,0.12371,0.13146,0.11562,0.12807,0.1208,0.12049,0.7811,0.12704,0.15086,0.13475,0.14154,0.12361,0.12291,0.10959,0.128,1.0,0.11983,0.14772,0.85371,0.11592,0.13861,0.1799,0.16455,0.11645,0.11518,0.13958,0.13611,0.14341,0.13014,0.13912,0.12605,0.12119,0.17336,0.12862,0.10611,0.14957,0.12884,0.24086,0.1196,0.13135,0.22055,0.22977,0.12004,0.12519,0.12474,0.1497,0.1487,0.14394,0.11916,0.13795,0.13959,0.11996,0.15483,0.11947,0.87848,0.14005,0.11819,0.13015,0.11768,0.14605,0.14331,0.13028,0.12243,0.12505,0.12699,0.13385,0.14277,0.1153,0.80694,0.14617,0.13081,0.15646,0.13413,0.15562,0.12406,0.129,0.17978,0.11308,0.13054,0.2983,0.11491,0.15302,0.12965,0.13075,0.13059,0.12034,0.14204,0.13678,0.13177,0.83261
Q20624,0.14493,0.11291,0.12227,0.16011,0.21095,0.13158,0.1292,0.13964,0.1304,0.12182,0.14616,0.13597,0.16134,0.20939,0.14732,0.16372,0.11989,0.14384,0.13488,0.11049,0.14743,0.1419,0.14477,0.17421,0.14301,0.12377,0.19046,0.1445,0.10935,0.13229,0.12428,0.12822,0.17006,0.10802,0.18301,0.12901,0.1387,0.41204,0.12225,0.12625,0.1508,0.14015,0.21315,0.2075,0.12294,0.13707,0.10537,0.46102,0.13762,0.12671,0.12626,0.14751,0.13161,0.12646,0.1309,0.13448,0.15953,0.20839,0.21847,0.19554,0.13459,0.14445,0.18785,0.19814,0.17275,0.13149,0.13511,0.1759,0.13801,0.13017,0.12511,0.14681,0.12946,0.13205,0.13725,0.1803,0.1537,0.17093,0.13012,0.16687,0.12342,0.12538,0.11784,0.27386,0.14174,0.13481,0.16342,0.15007,0.13399,0.12827,0.1334,0.17081,0.24322,0.25856,0.12908,0.11534,0.14017,0.12524,0.11792,0.45254,0.17064,0.13043,0.1465,0.13397,0.11983,1.0,0.13028,0.11932,0.13213,0.12041,0.12258,0.13414,0.1348,0.14708,0.14919,0.1366,0.12692,0.16433,0.13875,0.46501,0.12842,0.11425,0.44576,0.13875,0.1613,0.15556,0.12775,0.11925,0.15146,0.13954,0.11751,0.14625,0.14909,0.13789,0.1191,0.15013,0.12531,0.4779,0.11467,0.16292,0.12748,0.13408,0.2034,0.11276,0.41363,0.13811,0.11994,0.15273,0.18057,0.13219,0.17863,0.11218,0.135,0.17066,0.14203,0.14573,0.11394,0.11515,0.14186,0.11995,0.15029,0.1449,0.11611,0.17199,0.14324,0.13042,0.13629,0.13981,0.12276,0.13435,0.20625,0.63617,0.16007,0.11377,0.11935,0.1334,0.12924,0.13942,0.10957
Q21452,0.13408,0.14031,0.1478,0.37864,0.1443,0.18243,0.11449,0.13528,0.13277,0.13474,0.14386,0.17714,0.13291,0.13887,0.12716,0.12306,0.10639,0.12162,0.16304,0.16632,0.13598,0.12783,0.46501,0.12083,0.15617,0.14339,0.14044,0.14183,0.13794,0.11847,0.13499,0.3664,0.15215,0.14208,0.63061,0.11607,0.19858,0.1572,0.1388,0.13947,0.13132,0.14214,0.14691,0.14247,0.12532,0.12523,0.13407,0.12929,0.14398,0.14014,0.13285,0.12484,0.13054,0.11454,0.1235,0.15419,0.13446,0.13147,0.13649,0.13441,0.14611,0.12699,0.15186,0.13952,0.1426,0.15445,0.1088,0.13142,0.67023,0.14931,0.11264,0.11586,0.73466,0.13778,0.12877,0.1343,0.1224,0.12473,0.1314,0.13354,0.13301,0.12584,0.1178,0.13009,0.20473,0.11285,0.7068,0.13817,0.14441,0.1364,0.37321,0.13946,0.15477,0.15461,0.18327,0.11452,0.123,0.13252,0.11598,0.14211,0.14323,0.11271,0.11902,0.1583,0.14772,0.13028,1.0,0.13951,0.1684,0.1287,0.12652,0.14639,0.12481,0.13315,0.13193,0.30016,0.14403,0.12332,0.14836,0.15011,0.12324,0.11185,0.11433,0.13678,0.12261,0.13018,0.12243,0.11565,0.4636,0.12139,0.1271,0.12843,0.13092,0.4121,0.12812,0.15996,0.12298,0.11881,0.13545,0.17831,0.12617,0.12678,0.11987,0.1361,0.14991,0.14109,0.13929,0.72847,0.70537,0.14503,0.71077,0.14108,0.1302,0.73786,0.12596,0.72349,0.15096,0.11941,0.40616,0.13046,0.12955,0.12634,0.12755,0.13316,0.14998,0.12843,0.14265,0.12038,0.12122,0.66023,0.13292,0.14047,0.69998,0.13735,0.13727,0.12858,0.14649,0.13065,0.13153
Q23651,0.1401,0.12456,0.12819,0.12862,0.12003,0.13258,0.1251,0.12287,0.11981,0.11535,0.13868,0.13734,0.10932,0.13785,0.15292,0.13266,0.13819,0.14674,0.15877,0.12644,0.1203,0.27637,0.14996,0.20713,0.1693,0.15376,0.12424,0.12625,0.85216,0.13727,0.13358,0.10634,0.12187,0.84828,0.11319,0.11963,0.14514,0.14864,0.87077,0.17607,0.13399,0.12648,0.13494,0.12986,0.12839,0.12743,0.84884,0.12697,0.11918,0.1559,0.12375,0.12379,0.1265,0.13574,0.12375,0.12138,0.12609,0.1474,0.12769,0.10812,0.12809,0.12022,0.11691,0.13507,0.14654,0.11213,0.12985,0.12696,0.12751,0.82912,0.12784,0.15371,0.11944,0.1484,0.1653,0.13542,0.12796,0.12548,0.12242,0.11807,0.15889,0.142,0.1299,0.13352,0.14492,0.12366,0.11298,0.16103,0.12402,0.1276,0.12321,0.13027,0.1198,0.11023,0.12357,0.76798,0.12588,0.15308,0.13331,0.11429,0.12679,0.11248,0.11559,0.12458,0.85371,0.11932,0.13951,1.0,0.11916,0.11785,0.16295,0.14389,0.11807,0.12218,0.14055,0.12887,0.1264,0.12884,0.13801,0.11722,0.1305,0.14478,0.1135,0.10265,0.14786,0.15271,0.24851,0.12084,0.14217,0.20678,0.23646,0.10096,0.12386,0.13647,0.14625,0.14057,0.12286,0.11895,0.16365,0.12577,0.14061,0.14768,0.11233,0.88527,0.13718,0.11777,0.12821,0.11431,0.11685,0.13033,0.12363,0.12003,0.11254,0.12348,0.13717,0.15092,0.10924,0.80904,0.11839,0.12945,0.14628,0.12295,0.15797,0.13104,0.1483,0.13646,0.12112,0.12159,0.28621,0.11611,0.12496,0.14822,0.12934,0.14475,0.13859,0.11598,0.12573,0.11693,0.84667
Q2FV03,0.13819,0.14679,0.12915,0.13739,0.16744,0.12955,0.15735,0.1413,0.15357,0.11509,0.14408,0.13648,0.14355,0.12715,0.12864,0.15246,0.13433,0.15809,0.15569,0.14977,0.13862,0.12238,0.14563,0.14622,0.14882,0.15727,0.14052,0.16046,0.13097,0.14697,0.15613,0.13997,0.15822,0.13693,0.14967,0.1261,0.15288,0.13495,0.11846,0.19515,0.13494,0.13315,0.14556,0.13404,0.13167,0.1685,0.12952,0.14032,0.12483,0.14003,0.13254,0.16296,0.13323,0.16071,0.15128,0.13945,0.19707,0.15482,0.18828,0.16538,0.16105,0.19669,0.17173,0.1774,0.16082,0.14522,0.13124,0.18695,0.1364,0.13137,0.1158,0.13971,0.15058,0.15328,0.12871,0.13956,0.14939,0.13569,0.33005,0.12341,0.12614,0.14495,0.14707,0.12728,0.12759,0.13839,0.15994,0.1426,0.13164,0.15237,0.1487,0.14547,0.12532,0.156,0.13254,0.13164,0.12336,0.11318,0.14731,0.1419,0.15477,0.12921,0.18182,0.15242,0.11592,0.13213,0.1684,0.11916,1.0,0.11744,0.13406,0.12187,0.12669,0.128,0.12051,0.13278,0.1275,0.14944,0.14098,0.15956,0.13182,0.16992,0.13265,0.14763,0.12662,0.12397,0.14555,0.15707,0.1311,0.12685,0.1305,0.1465,0.12492,0.14871,0.15762,0.15195,0.11924,0.1236,0.12832,0.15346,0.12701,0.15366,0.14055,0.11253,0.14271,0.11744,0.13755,0.15167,0.18287,0.13916,0.17546,0.13474,0.13633,0.13532,0.14061,0.13518,0.12694,0.11898,0.13422,0.14219,0.14637,0.14755,0.12636,0.14024,0.15383,0.16535,0.152,0.14535,0.13951,0.13981,0.14393,0.13502,0.16391,0.12686,0.13657,0.14658,0.1321,0.14629,0.11973
Q2FVJ7,0.15849,0.17072,0.179,0.13551,0.10744,0.11934,0.10972,0.28835,0.15124,0.24736,0.13157,0.14036,0.1255,0.11603,0.1146,0.12884,0.11322,0.12779,0.12368,0.13433,0.1368,0.14977,0.11669,0.13717,0.13505,0.12306,0.16966,0.16708,0.14564,0.14141,0.29512,0.12377,0.13969,0.14472,0.12556,0.11723,0.1083,0.1295,0.14936,0.11198,0.11586,0.13135,0.12064,0.13236,0.1157,0.12567,0.15496,0.10896,0.12489,0.16233,0.27259,0.15086,0.1181,0.11141,0.128,0.14249,0.12615,0.14079,0.139,0.13305,0.15628,0.15806,0.1276,0.13399,0.14093,0.12407,0.12146,0.14643,0.12782,0.13253,0.10619,0.11355,0.12538,0.12294,0.25944,0.11292,0.14914,0.11987,0.15173,0.10518,0.11367,0.24002,0.13311,0.14547,0.15582,0.26381,0.1604,0.11138,0.1299,0.26797,0.12897,0.1185,0.14173,0.14306,0.27034,0.14018,0.12839,0.11047,0.11764,0.11472,0.13159,0.13798,0.14119,0.11246,0.13861,0.12041,0.1287,0.11785,0.11744,1.0,0.1432,0.15754,0.11591,0.11861,0.11883,0.1419,0.12965,0.13151,0.14367,0.10589,0.11811,0.11655,0.12283,0.14956,0.13688,0.14983,0.13834,0.12304,0.13306,0.1198,0.13858,0.11408,0.1137,0.12552,0.13998,0.13525,0.1441,0.11612,0.14156,0.11154,0.1252,0.15274,0.12436,0.11148,0.13197,0.11974,0.1073,0.1293,0.12279,0.29,0.13366,0.15005,0.11681,0.12685,0.12776,0.11751,0.15495,0.15199,0.13405,0.12578,0.13869,0.15157,0.11702,0.11183,0.13211,0.11767,0.15603,0.1431,0.11312,0.12245,0.17174,0.11108,0.13492,0.14538,0.15865,0.13407,0.12005,0.13278,0.14136
Q2FXH0,0.13356,0.14196,0.13924,0.12022,0.15266,0.15777,0.14749,0.10981,0.13433,0.11121,0.10897,0.1256,0.13528,0.14116,0.12486,0.13424,0.15265,0.12799,0.12963,0.15191,0.13374,0.15107,0.14838,0.16789,0.18325,0.15172,0.14056,0.11247,0.16643,0.14584,0.12898,0.13922,0.13703,0.16799,0.16999,0.12961,0.1362,0.14216,0.1617,0.1324,0.13398,0.13922,0.11892,0.12179,0.13511,0.17693,0.18027,0.14069,0.11832,0.13034,0.10826,0.1185,0.13537,0.12255,0.16306,0.13506,0.12521,0.12353,0.13836,0.12285,0.12802,0.12051,0.11338,0.12844,0.11857,0.17367,0.13171,0.12577,0.13331,0.17155,0.12771,0.13347,0.1273,0.15217,0.12278,0.15141,0.13736,0.12099,0.13493,0.16818,0.16226,0.11476,0.1265,0.15676,0.17268,0.13037,0.13717,0.11765,0.13025,0.14939,0.12118,0.13409,0.15055,0.13656,0.14253,0.14556,0.12316,0.12877,0.13235,0.14404,0.11665,0.1351,0.14211,0.14939,0.1799,0.12258,0.12652,0.16295,0.13406,0.1432,1.0,0.18767,0.16577,0.12748,0.12002,0.12708,0.14741,0.13617,0.14431,0.13671,0.14521,0.12869,0.1503,0.14755,0.11942,0.13653,0.15972,0.11623,0.15224,0.18834,0.14645,0.12758,0.13642,0.14841,0.1479,0.15024,0.12231,0.13284,0.11395,0.14601,0.1329,0.1417,0.13224,0.15677,0.14478,0.14863,0.15581,0.14873,0.16303,0.10888,0.13874,0.13197,0.15939,0.12754,0.11989,0.12025,0.17068,0.17682,0.12044,0.13408,0.1507,0.10977,0.11516,0.1474,0.13768,0.11883,0.13113,0.14836,0.14091,0.16883,0.14782,0.12346,0.13232,0.16838,0.12615,0.12487,0.15618,0.12593,0.16886
Q2FXY9,0.15509,0.15154,0.15841,0.13427,0.14415,0.16548,0.15237,0.13362,0.14077,0.10794,0.15059,0.13851,0.11415,0.14324,0.12924,0.15852,0.13537,0.13726,0.13923,0.13356,0.1247,0.13768,0.15923,0.13862,0.28324,0.14757,0.15328,0.14552,0.126,0.1202,0.12934,0.14541,0.1469,0.12111,0.13766,0.13734,0.13121,0.12654,0.12883,0.12432,0.13266,0.13997,0.12801,0.1213,0.12914,0.22941,0.12492,0.1332,0.15358,0.12265,0.12493,0.1613,0.14907,0.16352,0.19543,0.2219,0.12864,0.12606,0.14837,0.14174,0.20639,0.13803,0.1378,0.14629,0.14182,0.15521,0.13185,0.13011,0.14338,0.12343,0.1119,0.16036,0.14372,0.19368,0.12721,0.142,0.12666,0.13204,0.13579,0.15773,0.14134,0.12586,0.1175,0.13226,0.17923,0.11478,0.14195,0.12759,0.2264,0.11776,0.142,0.12846,0.15367,0.14844,0.12002,0.15089,0.11683,0.1295,0.15652,0.16331,0.1308,0.16374,0.14639,0.11466,0.16455,0.13414,0.14639,0.14389,0.12187,0.15754,0.18767,1.0,0.12823,0.15998,0.1483,0.16061,0.12577,0.13553,0.14938,0.1565,0.13507,0.13244,0.143,0.13021,0.11824,0.14864,0.11218,0.14835,0.1462,0.13089,0.10467,0.14097,0.12551,0.12733,0.13642,0.18659,0.10984,0.164,0.14071,0.1496,0.13356,0.12389,0.13752,0.12209,0.14244,0.27653,0.13635,0.15765,0.12079,0.12544,0.13054,0.13709,0.12752,0.14506,0.20907,0.14034,0.11546,0.12966,0.1491,0.12273,0.14548,0.14643,0.1317,0.14449,0.14417,0.13544,0.15106,0.12542,0.10931,0.14416,0.15291,0.12752,0.13057,0.14655,0.13121,0.13347,0.12925,0.15765,0.13013
Q2FXZ6,0.12383,0.14321,0.13801,0.12979,0.13515,0.13475,0.24118,0.11648,0.12941,0.1581,0.17519,0.13928,0.1665,0.14137,0.15709,0.12425,0.13443,0.12969,0.10959,0.14776,0.13039,0.12548,0.11885,0.14434,0.13763,0.13941,0.13648,0.25382,0.13697,0.11179,0.11846,0.14917,0.11699,0.13609,0.12759,0.11395,0.15322,0.17109,0.10614,0.14353,0.11902,0.18753,0.11124,0.17364,0.13197,0.13929,0.13319,0.16518,0.11765,0.17057,0.11918,0.23037,0.25301,0.23734,0.17701,0.12426,0.1348,0.12345,0.1395,0.13109,0.13401,0.14284,0.13282,0.14454,0.13057,0.13575,0.14169,0.16015,0.20392,0.12706,0.13071,0.12067,0.13187,0.15941,0.11839,0.13481,0.13288,0.15417,0.13215,0.32008,0.23655,0.10892,0.11351,0.14887,0.18391,0.12006,0.14136,0.1345,0.12419,0.1152,0.12532,0.14966,0.15334,0.13682,0.11669,0.11545,0.12009,0.14049,0.19377,0.13756,0.22448,0.1564,0.12842,0.1663,0.11645,0.1348,0.12481,0.11807,0.12669,0.11591,0.16577,0.12823,1.0,0.3004,0.12934,0.14334,0.141,0.12498,0.14683,0.12698,0.15043,0.2112,0.15796,0.13028,0.11671,0.13243,0.12246,0.11978,0.13076,0.1628,0.13046,0.15125,0.14984,0.12373,0.13778,0.13207,0.22297,0.11911,0.12625,0.12301,0.1591,0.12153,0.13697,0.10934,0.14143,0.14829,0.23019,0.12793,0.12206,0.12383,0.12809,0.14229,0.22035,0.15385,0.11795,0.14513,0.22665,0.12919,0.15073,0.11691,0.18659,0.11904,0.24375,0.13981,0.13569,0.23094,0.13576,0.14182,0.12222,0.13178,0.14053,0.12106,0.12139,0.17497,0.14428,0.12771,0.22319,0.14176,0.1216
Q2FZ02,0.13273,0.14763,0.14339,0.13088,0.12114,0.12644,0.25014,0.10956,0.15848,0.12153,0.11935,0.14167,0.13106,0.14174,0.12136,0.1542,0.12364,0.15259,0.18374,0.19958,0.14582,0.13881,0.114,0.11698,0.13939,0.12336,0.13956,0.22023,0.12022,0.12677,0.11894,0.13101,0.13474,0.1327,0.12646,0.11574,0.21575,0.11154,0.12063,0.13987,0.14536,0.1128,0.1217,0.13792,0.12892,0.13064,0.12727,0.12625,0.15297,0.12411,0.11213,0.21285,0.29119,0.30005,0.16218,0.11007,0.12415,0.14256,0.13079,0.12748,0.1145,0.14519,0.13066,0.1383,0.14035,0.14616,0.165,0.13521,0.15229,0.13247,0.11166,0.12178,0.13349,0.1204,0.1168,0.12496,0.15538,0.15506,0.14601,0.36424,0.20381,0.13206,0.1187,0.14426,0.13022,0.13184,0.16643,0.13149,0.13077,0.13889,0.1438,0.15338,0.15206,0.1316,0.12124,0.13987,0.14668,0.16043,0.22053,0.12628,0.21703,0.13212,0.1266,0.14822,0.11518,0.14708,0.13315,0.12218,0.128,0.11861,0.12748,0.15998,0.3004,1.0,0.12889,0.14902,0.11117,0.11546,0.1205,0.12449,0.13564,0.25207,0.12079,0.12571,0.12866,0.12462,0.13143,0.14638,0.10761,0.13735,0.13089,0.17323,0.16907,0.13352,0.13294,0.15402,0.28199,0.12513,0.14596,0.12535,0.13954,0.13292,0.12738,0.13082,0.13288,0.1284,0.22931,0.13278,0.12275,0.11744,0.13877,0.16781,0.21131,0.13427,0.14159,0.16796,0.23078,0.14685,0.12846,0.17361,0.14055,0.125,0.24427,0.12208,0.11652,0.27746,0.15978,0.12968,0.15089,0.12367,0.13608,0.11637,0.12848,0.17846,0.15538,0.11583,0.23126,0.13962,0.12437
Q2FZ66,0.12063,0.15224,0.15717,0.13682,0.14963,0.13048,0.15478,0.12477,0.14044,0.16027,0.1446,0.15292,0.22162,0.14662,0.13964,0.11685,0.13578,0.1429,0.18128,0.12955,0.13078,0.11618,0.13252,0.15046,0.1651,0.14815,0.17942,0.14013,0.12738,0.11481,0.12555,0.12637,0.12136,0.12652,0.13444,0.11635,0.13443,0.1396,0.13396,0.13181,0.13055,0.24703,0.14562,0.13042,0.20911,0.12664,0.13606,0.15154,0.33892,0.23407,0.12689,0.14485,0.12867,0.12829,0.10907,0.10226,0.14948,0.13807,0.12907,0.13321,0.13127,0.11739,0.14469,0.14029,0.15328,0.12221,0.14098,0.16379,0.12926,0.14663,0.10419,0.14404,0.13094,0.12038,0.12772,0.13791,0.13592,0.13603,0.15134,0.14141,0.1208,0.16053,0.12609,0.12883,0.13331,0.11576,0.12966,0.12664,0.11568,0.11905,0.13416,0.16097,0.15957,0.16146,0.15102,0.12484,0.12014,0.12114,0.14037,0.13176,0.14955,0.37557,0.12507,0.24964,0.13958,0.14919,0.13193,0.14055,0.12051,0.11883,0.12002,0.1483,0.12934,0.12889,1.0,0.15041,0.13196,0.13921,0.11981,0.14807,0.13164,0.14986,0.13089,0.11968,0.1544,0.12791,0.12761,0.14838,0.13862,0.11763,0.11881,0.13959,0.1413,0.12729,0.12643,0.37288,0.12584,0.16739,0.12639,0.15186,0.12233,0.21487,0.16411,0.1394,0.14538,0.15097,0.15211,0.12432,0.14048,0.12142,0.15602,0.13378,0.14246,0.13658,0.11074,0.13848,0.13283,0.1307,0.1248,0.15695,0.24605,0.10924,0.11997,0.14353,0.16519,0.12123,0.14032,0.12673,0.11919,0.14754,0.22495,0.14935,0.13738,0.13559,0.13302,0.13059,0.15365,0.37641,0.13228
Q2FZX4,0.12687,0.14027,0.14812,0.28002,0.13774,0.14749,0.11635,0.12732,0.13857,0.13539,0.14234,0.15802,0.18392,0.16134,0.16043,0.11793,0.13173,0.14233,0.15229,0.12463,0.12271,0.13154,0.31117,0.12364,0.15102,0.15396,0.13541,0.13791,0.11576,0.12022,0.13495,0.24008,0.15236,0.11391,0.21622,0.12276,0.1635,0.15148,0.13847,0.16515,0.13378,0.13075,0.15782,0.13433,0.1324,0.12993,0.11491,0.16029,0.14008,0.11445,0.12305,0.15455,0.15212,0.1281,0.17631,0.14968,0.14087,0.12578,0.12626,0.14558,0.14076,0.11016,0.1447,0.12939,0.15107,0.13351,0.12127,0.13796,0.27471,0.12813,0.11463,0.14481,0.26334,0.13449,0.11399,0.13131,0.12867,0.13977,0.15631,0.13288,0.12108,0.12539,0.13436,0.13614,0.1578,0.14436,0.27487,0.1313,0.13084,0.14502,0.33723,0.13937,0.14024,0.13961,0.16196,0.13124,0.12319,0.15369,0.11669,0.15755,0.13534,0.14249,0.13558,0.14127,0.13611,0.1366,0.30016,0.12887,0.13278,0.1419,0.12708,0.16061,0.14334,0.14902,0.15041,1.0,0.15382,0.1419,0.12166,0.14478,0.15088,0.13628,0.14507,0.11018,0.13503,0.15983,0.11734,0.13966,0.29897,0.12983,0.12783,0.137,0.11858,0.31421,0.12482,0.12382,0.12411,0.14311,0.11466,0.16065,0.16947,0.1364,0.14876,0.11823,0.14874,0.1415,0.13688,0.27602,0.22245,0.12215,0.23792,0.14713,0.13994,0.28085,0.14084,0.27878,0.12699,0.10778,0.25626,0.12676,0.12765,0.13355,0.14314,0.12928,0.1409,0.11772,0.14121,0.14443,0.14861,0.25191,0.13821,0.17454,0.24371,0.12285,0.1576,0.12266,0.13679,0.12124,0.11836
